crossroad,amount
H,16.799999999999997
H,26.599999999999998
I,12.299999999999999
C,49.0
B,1.6
B,6.0
B,0.0
A,16.799999999999997
D,7.5
D,9.0
D,9.299999999999999
G,11.1
G,12.0
H,14.7
I,6.6
C,9.799999999999999
B,4.2
B,4.2
B,4.2
B,4.5
B,4.8
A,12.6
D,5.7
D,8.7
D,9.9
G,12.299999999999999
G,12.6
H,37.099999999999994
I,19.8
I,22.8
C,9.799999999999999
B,4.5
B,4.8
B,5.7
B,7.199999999999999
A,18.9
D,8.7
G,10.799999999999999
H,23.099999999999998
I,11.7
I,13.5
I,31.499999999999996
C,9.799999999999999
C,11.899999999999999
C,13.299999999999999
C,15.399999999999999
B,6.6
B,7.199999999999999
B,8.7
A,9.9
D,11.7
D,12.9
G,13.799999999999999
H,32.9
I,17.7
I,18.3
C,8.399999999999999
C,9.1
C,11.2
C,11.2
C,12.6
C,13.299999999999999
C,15.399999999999999
C,16.099999999999998
C,16.099999999999998
C,16.099999999999998
B,6.3
B,6.8999999999999995
A,18.9
D,9.0
G,11.7
G,12.299999999999999
H,39.9
I,3.5999999999999996
I,4.2
I,4.8
I,5.1
I,5.7
I,6.3
C,0.9
C,2.0999999999999996
C,3.5
C,4.8999999999999995
C,6.3
C,8.399999999999999
C,14.0
B,6.3
A,18.2
D,6.6
D,8.1
D,8.7
D,11.4
D,12.0
D,0.0
D,16.2
G,9.1
G,28.2
H,6.3
H,7.0
H,7.699999999999999
I,4.4
I,4.8
I,5.1
I,5.7
C,15.399999999999999
C,16.099999999999998
C,15.399999999999999
C,16.799999999999997
C,16.099999999999998
C,16.799999999999997
C,16.799999999999997
C,18.9
B,27.0
A,2.7
D,15.299999999999999
G,3.5999999999999996
G,3.5999999999999996
G,3.9
G,3.9
H,6.3
H,7.0
H,8.399999999999999
H,9.799999999999999
I,3.5999999999999996
I,3.9
I,4.2
I,4.2
I,4.8
I,5.3999999999999995
I,6.3
C,18.2
B,7.5
B,8.1
B,8.4
A,28.2
D,4.8
D,6.0
G,6.8999999999999995
G,7.8
H,16.799999999999997
I,8.1
C,25.2
B,12.9
B,13.799999999999999
B,30.0
A,10.5
A,11.899999999999999
D,5.1
D,7.5
D,8.1
D,9.0
D,9.9
G,11.1
G,11.1
G,11.1
G,11.1
G,11.1
H,16.099999999999998
I,6.8999999999999995
C,25.2
B,4.5
B,5.1
B,6.3
A,16.799999999999997
D,15.6
G,8.4
G,8.4
H,9.799999999999999
I,5.7
I,18.599999999999998
C,9.1
C,9.1
C,10.5
C,11.2
C,12.6
C,14.0
C,14.7
B,6.6
B,6.6
B,7.199999999999999
B,8.1
B,9.9
A,25.9
D,12.0
G,14.399999999999999
G,14.7
G,0.0
G,15.299999999999999
H,30.799999999999997
I,50.4
C,9.1
B,3.9
B,4.8
B,5.7
A,14.7
D,6.6
D,6.3
D,6.8999999999999995
D,6.6
D,7.199999999999999
D,7.199999999999999
G,7.8
H,15.399999999999999
H,18.2
H,31.499999999999996
H,29.4
H,30.099999999999998
I,14.1
I,21.0
C,3.5
C,4.199999999999999
B,1.7999999999999998
A,4.8999999999999995
D,2.1
D,3.3
G,3.9
G,4.2
H,4.199999999999999
H,2.8
I,0.0
I,4.2
I,8.7
I,11.7
C,11.2
B,4.8
B,5.3999999999999995
B,6.0
A,16.799999999999997
D,7.8
G,35.0
H,16.099999999999998
H,15.399999999999999
I,4.8
I,3.4000000000000004
I,5.1
C,10.5
C,10.5
C,10.5
C,11.2
C,3.4000000000000004
C,11.899999999999999
C,13.299999999999999
C,13.299999999999999
C,13.299999999999999
C,14.0
C,14.0
C,14.0
C,14.0
C,14.0
B,6.3
A,18.2
A,19.599999999999998
D,5.3999999999999995
G,7.5
H,9.799999999999999
H,10.5
I,4.8
C,11.4
C,14.0
C,14.7
C,15.399999999999999
C,14.7
B,6.6
B,9.299999999999999
B,10.2
B,10.5
B,11.4
B,12.9
B,13.799999999999999
B,15.0
A,47.599999999999994
D,26.4
G,4.5
H,3.5
H,3.5
I,1.5
C,2.1
C,1.7999999999999998
C,3.0
C,3.0
C,9.9
C,3.9
C,5.1
C,5.7
C,6.3
C,6.8999999999999995
C,7.5
C,7.8
C,6.8999999999999995
C,6.6
C,6.6
C,8.1
C,9.0
B,24.0
A,39.9
D,3.9
D,4.2
D,4.5
G,4.8
G,5.3999999999999995
G,6.0
G,6.6
H,7.699999999999999
I,3.5999999999999996
I,4.2
I,7.5
I,9.299999999999999
C,12.6
B,21.599999999999998
A,0.0
D,6.0
D,6.3
G,6.3
G,6.0
H,7.0
I,3.3
I,5.1
I,9.0
C,15.299999999999999
B,4.8
A,13.299999999999999
D,5.3999999999999995
D,5.3999999999999995
G,6.6
G,7.199999999999999
H,10.5
H,9.799999999999999
I,5.7
I,12.0
I,12.0
I,36.0
C,4.2
C,5.1
B,5.7
B,8.1
B,9.6
A,25.2
D,11.7
D,15.299999999999999
G,18.3
H,18.2
I,9.0
I,18.0
C,4.2
C,9.0
C,4.8
C,5.3999999999999995
C,5.7
C,6.0
C,6.8999999999999995
B,7.8
B,9.6
A,25.2
D,11.7
G,14.1
G,13.799999999999999
G,13.799999999999999
G,14.1
H,28.7
H,28.0
I,14.1
C,4.2
C,4.8
C,5.3999999999999995
C,5.7
B,6.3
A,14.399999999999999
D,7.8
G,9.0
G,9.299999999999999
G,9.6
G,28.0
H,18.2
H,17.5
I,9.9
C,4.8
B,5.7
B,7.199999999999999
B,8.4
B,8.7
A,23.799999999999997
D,11.4
G,15.299999999999999
H,6.3
H,11.899999999999999
I,4.8
C,5.7
B,6.0
B,7.8
B,22.400000000000002
A,18.0
D,10.799999999999999
G,18.3
H,2.0999999999999996
H,2.8
I,1.2
C,1.5
C,2.6999999999999997
C,3.9
B,4.8
B,10.799999999999999
B,8.200000000000001
A,40.599999999999994
D,75.0
G,4.8
G,5.1
G,5.1
G,5.1
G,5.1
G,5.7
G,6.0
G,6.6
H,9.799999999999999
I,4.2
C,5.1
C,6.0
C,7.8
C,8.1
C,9.0
C,9.299999999999999
C,9.9
C,11.4
C,11.7
C,12.6
C,13.5
C,14.1
C,40.0
B,15.899999999999999
A,36.4
D,4.5
D,4.8
D,5.3999999999999995
D,0.0
D,5.3999999999999995
G,6.3
G,4.6000000000000005
G,6.8999999999999995
G,6.6
G,6.6
H,14.0
H,14.7
I,6.0
C,8.1
C,14.7
C,19.5
B,33.3
A,11.2
D,6.800000000000001
D,5.7
G,8.8
H,10.5
I,3.0
I,3.3
C,5.3999999999999995
B,4.8
B,5.3999999999999995
B,5.7
A,13.2
D,7.199999999999999
G,8.7
G,8.7
G,8.7
G,9.0
H,12.6
I,6.8999999999999995
C,8.4
B,4.5
B,6.6
B,6.8999999999999995
B,2.5
B,8.7
A,9.9
A,23.799999999999997
D,11.1
G,13.5
H,34.3
I,15.0
C,4.2
C,4.8
B,5.3999999999999995
B,5.3999999999999995
B,6.0
B,6.6
B,0.0
B,8.7
A,23.099999999999998
D,10.5
D,13.2
G,15.299999999999999
H,26.599999999999998
I,13.2
C,3.9
C,3.9
C,4.2
C,4.5
C,4.5
C,4.5
C,4.8
C,5.1
C,5.7
C,6.0
C,6.3
C,7.199999999999999
C,7.8
C,8.1
C,8.7
C,9.0
C,9.299999999999999
C,9.6
B,10.799999999999999
A,12.0
A,29.4
D,11.7
G,13.2
G,13.2
G,12.9
G,36.0
G,13.5
G,13.5
G,13.5
H,31.499999999999996
H,33.599999999999994
I,17.099999999999998
I,22.5
I,27.9
I,33.0
C,4.8
C,7.199999999999999
B,8.4
B,9.299999999999999
B,10.799999999999999
A,33.6
D,12.6
D,14.1
D,18.599999999999998
G,21.599999999999998
H,47.599999999999994
I,4.8
C,5.7
C,5.7
C,5.7
C,6.0
C,6.6
C,7.5
B,9.0
A,25.9
D,12.6
G,18.599999999999998
H,7.0
I,3.0
C,3.5999999999999996
C,4.5
C,5.1
C,0.0
C,5.3999999999999995
C,5.7
C,6.3
C,6.6
C,7.199999999999999
C,7.8
C,8.4
C,9.6
B,11.7
A,37.099999999999994
D,20.4
G,3.9
G,3.9
G,3.9
H,4.8999999999999995
H,5.6
H,6.3
H,9.799999999999999
H,9.1
H,10.5
H,12.6
H,13.299999999999999
H,6.3
H,16.799999999999997
H,17.5
H,18.2
I,8.4
I,9.9
I,12.299999999999999
C,15.0
B,20.4
B,18.9
B,18.599999999999998
A,73.5
D,8.0
D,5.7
D,6.8999999999999995
D,8.7
G,9.6
H,11.2
H,11.2
H,9.799999999999999
H,9.1
H,9.1
H,8.399999999999999
I,3.9
I,6.3
I,8.4
C,11.1
B,18.3
A,9.1
D,4.2
G,4.5
G,4.5
H,7.0
H,7.0
I,0.0
C,6.3
C,12.9
C,12.0
C,15.299999999999999
B,4.8
A,13.299999999999999
A,16.099999999999998
A,18.2
D,7.5
G,9.0
G,9.0
G,9.6
G,9.6
G,9.6
G,9.9
H,11.899999999999999
I,6.6
I,14.7
C,4.2
C,4.2
C,3.9
C,3.9
C,3.9
C,3.9
C,3.9
C,3.9
C,4.2
C,3.9
C,4.2
C,4.2
C,4.5
B,4.8
A,13.299999999999999
D,0.0
D,7.5
D,9.299999999999999
D,11.1
D,12.299999999999999
G,15.299999999999999
G,15.0
G,15.0
G,15.0
G,15.299999999999999
G,15.899999999999999
G,16.2
H,39.9
I,21.599999999999998
C,4.2
B,4.2
B,4.8
A,13.299999999999999
D,6.0
D,8.4
G,9.6
G,9.9
G,10.5
G,11.1
H,25.9
H,25.9
I,12.9
C,4.2
B,4.5
B,0.0
B,5.7
A,12.6
A,12.6
A,13.299999999999999
A,14.7
D,8.8
G,8.1
G,8.4
G,0.0
G,11.1
H,22.4
I,12.299999999999999
I,12.0
C,11.2
B,5.1
A,14.0
D,6.6
D,7.5
D,9.299999999999999
G,12.6
H,23.099999999999998
I,4.5
I,6.6
C,7.199999999999999
C,7.5
C,8.1
C,8.1
B,9.6
A,20.299999999999997
D,9.9
D,20.0
G,26.0
H,8.399999999999999
I,3.5999999999999996
I,4.8
I,6.0
I,9.0
C,9.9
C,11.4
C,12.299999999999999
C,12.6
C,32.199999999999996
B,15.299999999999999
A,48.3
D,26.7
G,4.5
G,12.0
H,4.8999999999999995
H,4.8999999999999995
H,5.6
I,2.1
I,3.3
I,4.2
C,4.5
C,5.1
C,5.7
C,6.0
C,6.8999999999999995
C,8.4
C,9.0
C,9.0
C,10.799999999999999
B,14.399999999999999
A,57.4
D,4.8
G,4.8
G,9.6
G,5.1
G,5.1
G,5.1
G,6.800000000000001
G,5.1
G,5.3999999999999995
H,12.6
I,5.1
C,6.8999999999999995
B,11.7
B,19.2
B,26.7
A,10.5
D,4.8
G,4.8
G,4.8
G,6.800000000000001
H,9.0
I,3.9
C,5.1
C,5.1
C,1.7000000000000002
C,4.5
C,5.3999999999999995
C,3.0
C,2.1
C,1.7999999999999998
C,3.3
C,2.8000000000000003
C,1.7999999999999998
C,7.0
C,7.5
C,8.1
C,9.299999999999999
C,13.2
B,4.5
A,10.5
A,11.2
D,4.5
D,0.0
D,4.8
D,5.3999999999999995
D,6.0
G,6.6
G,6.3
G,6.8999999999999995
H,21.7
I,9.6
C,3.9
C,0.0
C,11.2
B,4.2
B,4.8
B,0.0
B,5.7
B,6.6
B,7.5
B,7.8
A,21.6
D,7.8
D,8.1
D,9.299999999999999
G,30.6
G,10.5
G,9.6
G,9.299999999999999
H,5.6
H,11.700000000000001
I,4.2
C,4.2
C,4.5
C,13.600000000000001
B,5.1
B,6.6
A,18.2
D,8.1
G,10.2
G,10.5
G,10.799999999999999
H,22.4
I,10.5
C,3.9
C,4.5
C,4.8
C,5.7
B,6.3
B,7.199999999999999
B,8.7
A,23.099999999999998
D,9.0
G,10.5
G,10.5
H,25.9
I,14.399999999999999
C,11.2
C,12.8
C,11.2
C,5.1
C,12.6
C,13.299999999999999
C,13.299999999999999
C,14.0
C,14.0
C,15.399999999999999
C,16.099999999999998
C,15.399999999999999
C,16.099999999999998
C,16.799999999999997
B,7.5
B,8.7
A,23.799999999999997
D,10.5
G,4.0
H,13.5
I,4.5
I,4.8
C,5.3999999999999995
C,6.3
C,6.3
C,6.8999999999999995
C,7.8
C,8.7
B,10.5
A,30.099999999999998
D,14.7
G,23.4
H,3.5
H,4.199999999999999
H,4.8999999999999995
I,2.1
I,3.0
I,4.8
I,6.8999999999999995
C,8.1
C,9.299999999999999
C,10.2
B,12.0
B,12.0
A,37.8
D,15.6
D,16.8
G,3.9
H,7.699999999999999
H,8.399999999999999
H,9.1
H,8.4
H,9.799999999999999
H,9.799999999999999
H,9.799999999999999
H,10.5
H,11.899999999999999
I,5.1
I,6.8999999999999995
C,8.4
B,10.799999999999999
B,10.799999999999999
B,10.5
B,11.1
B,12.299999999999999
A,49.0
D,4.8
D,5.3999999999999995
G,6.0
G,6.0
H,4.8999999999999995
I,2.4
I,3.0
I,3.9
I,5.7
C,7.5
C,9.0
C,9.9
C,7.4
C,10.799999999999999
C,11.4
C,12.6
C,14.1
C,15.0
C,15.0
B,25.5
A,11.2
A,17.6
D,6.8999999999999995
G,7.5
G,7.8
H,16.099999999999998
H,15.399999999999999
H,16.799999999999997
I,7.8
I,10.799999999999999
C,18.599999999999998
B,9.6
B,6.0
A,16.099999999999998
D,7.5
G,9.299999999999999
H,20.0
I,5.3999999999999995
I,8.4
C,7.0
C,7.0
C,7.0
C,7.699999999999999
C,7.699999999999999
C,7.699999999999999
C,8.399999999999999
C,3.9
C,4.5
C,4.8
C,5.3999999999999995
C,6.3
C,6.8999999999999995
B,7.8
B,7.8
B,7.199999999999999
B,7.5
B,16.2
A,21.0
D,9.6
G,11.4
H,16.099999999999998
I,8.4
C,4.2
C,17.0
C,6.0
B,6.6
B,6.8999999999999995
B,7.8
A,19.599999999999998
A,21.7
D,10.2
D,10.799999999999999
D,12.299999999999999
D,15.299999999999999
G,18.0
H,65.0
I,15.6
C,9.799999999999999
C,13.299999999999999
B,5.7
B,6.6
B,6.8999999999999995
B,21.6
B,7.199999999999999
B,7.8
B,8.1
B,8.7
B,10.799999999999999
A,28.7
D,13.2
G,15.6
H,11.4
I,30.599999999999998
C,1.6
C,12.6
C,16.099999999999998
C,17.5
B,8.1
A,22.4
D,9.6
D,9.299999999999999
D,9.9
G,12.299999999999999
G,11.7
H,30.799999999999997
I,3.9
I,4.2
I,4.8
I,5.1
C,13.299999999999999
B,6.3
A,16.799999999999997
D,6.6
D,7.199999999999999
D,6.3
G,10.2
G,4.0
G,15.0
H,7.699999999999999
I,3.3
I,0.0
I,4.8
C,13.299999999999999
C,14.0
C,15.399999999999999
C,15.399999999999999
C,16.099999999999998
C,16.799999999999997
C,21.0
C,30.099999999999998
B,14.1
B,16.2
A,43.4
D,17.099999999999998
G,4.5
H,5.6
I,2.4
C,6.3
C,6.3
C,0.8
C,3.5
C,4.199999999999999
B,1.7999999999999998
A,7.699999999999999
A,10.5
A,22.4
D,4.5
G,4.8
G,5.3999999999999995
H,8.399999999999999
H,8.399999999999999
I,4.2
C,12.6
C,18.2
B,9.6
A,10.5
A,11.899999999999999
A,15.200000000000001
D,5.1
G,5.3999999999999995
G,5.3999999999999995
G,5.1
G,5.1
H,6.3
I,2.6999999999999997
C,4.8
C,12.0
C,32.0
B,4.8
A,10.5
D,7.2
G,2.4
H,4.199999999999999
H,4.199999999999999
H,6.3
I,2.6999999999999997
I,2.6999999999999997
I,3.3
C,9.799999999999999
C,11.899999999999999
B,5.1
A,0.0
A,13.299999999999999
A,14.0
A,15.399999999999999
A,14.0
A,14.7
A,11.4
A,14.0
D,5.3999999999999995
D,6.3
G,7.8
H,23.099999999999998
I,28.8
I,9.6
I,12.6
C,9.799999999999999
B,4.5
B,4.5
B,5.1
A,13.299999999999999
D,17.0
G,5.1
H,9.1
H,10.5
H,15.399999999999999
H,16.099999999999998
H,23.400000000000002
I,6.3
I,29.0
C,9.799999999999999
B,9.1
A,7.0
A,7.699999999999999
D,1.7999999999999998
D,2.6999999999999997
G,3.3
G,4.5
G,6.0
G,6.3
G,6.3
G,7.199999999999999
H,14.0
H,16.099999999999998
H,16.799999999999997
H,19.599999999999998
H,21.7
I,12.0
I,19.2
C,11.2
C,12.6
B,5.7
A,15.399999999999999
D,6.8999999999999995
D,7.199999999999999
D,8.1
D,7.8
D,8.1
D,9.299999999999999
D,9.9
D,11.7
D,12.299999999999999
D,14.1
D,14.7
D,14.399999999999999
G,17.099999999999998
H,26.599999999999998
I,4.5
I,4.5
C,14.4
C,12.6
C,14.0
B,6.6
B,7.5
B,8.7
B,9.299999999999999
A,27.299999999999997
D,13.2
D,17.099999999999998
G,28.799999999999997
H,9.1
H,8.399999999999999
H,8.399999999999999
H,8.399999999999999
I,2.1
C,5.6
C,7.699999999999999
C,8.399999999999999
C,9.799999999999999
C,9.799999999999999
C,11.899999999999999
C,11.899999999999999
C,12.6
C,12.6
C,12.6
C,14.0
C,14.0
C,16.099999999999998
B,7.5
A,21.7
A,27.900000000000002
D,9.9
D,12.9
G,4.2
G,4.5
G,4.8
G,9.6
H,7.0
H,9.1
I,4.2
I,6.3
C,18.2
C,18.2
B,9.0
A,20.8
D,4.8
G,5.1
G,5.3999999999999995
G,5.3999999999999995
H,12.6
I,4.8
I,6.0
I,7.8
C,24.5
B,13.799999999999999
B,15.6
B,19.2
B,0.0
B,28.799999999999997
A,11.2
A,11.899999999999999
D,5.3999999999999995
D,5.1
D,5.7
D,6.0
D,6.3
D,6.3
D,6.3
G,7.5
H,17.5
H,6.2
H,23.099999999999998
I,6.6
I,6.3
I,5.7
C,23.099999999999998
C,26.599999999999998
C,28.0
C,32.9
C,37.099999999999994
B,4.8
B,5.3999999999999995
B,5.7
B,6.3
B,7.8
B,8.7
B,9.9
A,26.599999999999998
D,12.299999999999999
G,15.299999999999999
G,15.899999999999999
H,33.599999999999994
I,16.8
C,9.799999999999999
B,4.5
B,5.7
A,14.0
A,13.299999999999999
D,5.7
G,6.6
G,6.6
H,16.099999999999998
I,6.0
I,6.8999999999999995
I,5.7
I,4.2
I,4.2
C,4.2
C,3.9
C,3.5999999999999996
C,3.9
C,4.2
C,4.5
C,5.1
C,5.7
C,5.7
C,5.7
C,5.7
C,6.0
C,6.3
C,6.8999999999999995
C,6.6
C,6.6
C,6.6
C,6.6
C,6.6
C,6.8999999999999995
C,11.5
C,7.199999999999999
C,7.199999999999999
C,7.8
C,7.8
C,8.1
C,8.4
C,8.4
C,8.7
C,12.4
C,19.8
B,10.5
A,24.5
D,10.799999999999999
D,13.2
G,14.399999999999999
H,39.9
I,19.2
C,4.2
C,4.2
C,4.5
C,4.5
C,4.5
C,4.8
C,4.8
C,5.3999999999999995
C,5.7
B,6.3
A,15.399999999999999
D,6.6
D,6.3
D,6.8999999999999995
D,6.8999999999999995
D,7.5
D,7.5
D,7.8
G,7.8
G,8.4
G,8.7
G,9.299999999999999
H,14.0
H,14.7
I,2.5
I,27.0
C,4.8
B,5.7
A,15.399999999999999
D,7.199999999999999
G,7.199999999999999
G,6.8999999999999995
H,6.3
I,4.8
I,5.3999999999999995
I,5.7
I,6.0
C,6.8999999999999995
B,7.8
B,8.7
B,9.299999999999999
A,26.599999999999998
D,39.0
G,11.4
H,9.799999999999999
H,9.799999999999999
H,10.5
H,10.5
H,10.5
I,4.5
C,5.3999999999999995
B,6.6
B,8.7
A,25.2
D,14.1
D,18.3
D,75.0
G,4.8
G,5.3999999999999995
H,13.299999999999999
H,14.7
I,6.3
I,9.200000000000001
I,7.199999999999999
I,7.8
C,16.0
B,12.299999999999999
B,16.2
A,64.39999999999999
D,4.8
G,5.3999999999999995
G,5.1
H,3.5
H,3.5
I,1.7999999999999998
C,2.4
B,4.2
A,11.2
A,11.899999999999999
D,5.3999999999999995
D,13.799999999999999
D,9.299999999999999
G,10.799999999999999
G,10.2
G,10.2
G,10.2
G,10.2
G,14.0
H,23.799999999999997
I,11.7
C,19.5
B,7.5
B,6.3
B,7.199999999999999
A,18.2
D,8.4
G,9.0
H,7.699999999999999
H,9.1
H,9.1
H,9.799999999999999
I,5.7
C,4.2
C,4.5
C,12.0
B,3.9
B,9.6
B,5.1
B,5.3999999999999995
B,6.0
B,6.6
A,17.5
D,8.1
G,10.2
G,9.9
G,9.9
H,16.099999999999998
I,8.7
C,7.0
B,4.2
B,4.5
A,11.2
A,12.6
D,5.3999999999999995
D,6.3
G,6.6
G,6.6
H,8.399999999999999
I,10.8
I,7.199999999999999
I,14.7
C,4.2
C,4.2
C,4.5
C,5.1
C,5.1
C,5.7
C,6.6
C,19.8
C,6.6
C,13.2
C,6.8999999999999995
C,9.600000000000001
B,7.199999999999999
B,7.199999999999999
A,18.2
A,17.5
D,8.1
D,9.299999999999999
D,17.0
D,10.799999999999999
G,12.6
G,8.6
H,20.299999999999997
I,11.4
C,4.8
C,4.8
C,13.600000000000001
C,5.7
C,2.1
C,6.8999999999999995
C,8.1
C,9.0
C,9.6
C,9.9
C,10.2
C,10.5
C,11.1
C,12.0
C,12.9
C,13.5
B,15.299999999999999
A,42.0
D,19.8
D,23.4
G,30.599999999999998
H,88.89999999999999
I,4.2
I,4.2
C,4.2
C,5.3999999999999995
C,6.3
B,7.5
A,0.0
D,13.5
D,13.799999999999999
D,14.1
G,20.4
H,7.0
I,3.0
C,3.5999999999999996
C,4.2
C,5.1
C,6.0
C,6.8999999999999995
C,7.199999999999999
C,7.8
C,8.4
C,9.299999999999999
C,11.4
C,12.299999999999999
C,12.299999999999999
C,25.2
C,12.0
C,12.0
C,11.7
C,11.7
C,12.299999999999999
C,12.0
C,35.1
C,12.299999999999999
C,16.0
C,12.0
C,12.0
C,12.0
C,12.299999999999999
C,12.6
C,17.6
B,15.899999999999999
B,17.4
B,22.5
A,49.0
D,20.4
D,34.5
G,4.8
G,5.3999999999999995
G,6.0
H,10.5
I,4.8
C,5.7
B,7.8
B,13.2
A,51.8
D,4.8
G,5.1
G,5.3999999999999995
H,5.6
I,2.4
C,3.0
B,5.1
B,11.1
A,10.5
A,11.2
D,4.8
D,8.5
G,6.0
H,14.7
H,20.299999999999997
I,9.299999999999999
I,8.1
I,8.1
I,6.3
I,7.5
C,12.9
C,11.4
C,9.6
C,6.6
C,5.1
C,10.2
C,8.7
C,8.4
C,2.6999999999999997
C,4.8
C,4.2
C,3.0
C,2.4
C,3.0
C,2.4
C,1.2
C,2.1
C,1.2
C,1.2
C,0.0
C,0.0
C,0.0
C,2.4
C,5.6
C,2.1
C,5.1
C,7.199999999999999
C,8.4
C,9.6
C,11.1
C,33.300000000000004
B,4.8
B,5.3999999999999995
A,13.299999999999999
D,4.5
G,5.1
G,6.0
H,4.800000000000001
I,9.0
I,11.4
C,4.2
C,4.5
C,4.8
C,10.799999999999999
C,6.3
C,6.3
C,6.8999999999999995
C,7.199999999999999
C,7.5
C,7.8
C,7.8
C,7.5
C,7.5
C,7.8
C,7.8
C,8.1
C,8.1
C,8.1
C,8.4
C,8.4
C,8.7
C,9.0
C,9.299999999999999
C,9.299999999999999
B,21.0
A,26.599999999999998
D,12.299999999999999
G,10.5
H,23.099999999999998
I,0.0
I,22.2
C,4.2
B,4.5
B,6.8999999999999995
A,18.2
D,19.599999999999998
D,8.7
D,8.7
D,9.299999999999999
G,9.0
H,13.299999999999999
I,5.3999999999999995
I,8.7
C,4.2
C,4.2
B,4.8
A,12.6
D,5.7
D,5.0
G,9.6
H,0.0
H,28.8
H,25.2
H,25.2
I,12.6
I,16.8
C,4.8
C,6.6
C,7.8
C,8.4
C,9.0
C,9.299999999999999
C,9.9
C,11.1
B,12.6
A,34.3
D,16.2
G,20.4
H,29.4
I,4.8
C,5.3999999999999995
C,6.0
C,6.0
C,6.3
C,7.199999999999999
C,7.199999999999999
C,7.8
C,7.8
C,8.4
C,21.0
B,9.6
B,12.9
A,37.099999999999994
D,18.3
G,30.9
H,9.799999999999999
H,0.0
H,10.5
I,4.5
I,5.3999999999999995
C,6.3
