crossroad,amount
B,11.4
B,11.4
B,14.0
B,13.799999999999999
B,14.399999999999999
B,15.0
A,27.0
D,24.3
G,11.200000000000001
H,13.2
H,20.7
I,7.8
C,4.2
B,9.0
A,4.8
D,15.3
D,18.0
D,4.2
D,10.0
G,8.4
H,0.0
H,14.4
H,13.5
I,4.5
I,8.1
I,10.5
I,11.7
C,12.6
B,8.4
A,4.5
D,16.2
G,7.2
G,12.0
H,19.8
I,5.3999999999999995
C,14.4
C,17.1
B,11.4
A,6.0
D,25.0
D,23.400000000000002
G,8.8
G,8.8
G,9.600000000000001
G,9.200000000000001
G,9.600000000000001
G,9.600000000000001
G,9.200000000000001
G,19.200000000000003
H,10.8
I,4.5
C,14.4
B,9.6
A,5.3999999999999995
A,6.3
D,25.2
G,10.0
H,11.700000000000001
H,10.8
H,2.6
H,12.6
H,1.4000000000000001
H,12.6
H,13.5
I,4.2
I,5.1
I,5.1
I,6.0
I,6.6
I,6.8999999999999995
C,9.0
C,10.8
C,10.8
C,10.8
C,10.8
C,10.8
C,10.8
C,11.700000000000001
C,13.5
C,10.5
C,12.6
C,16.0
C,15.3
C,17.1
C,17.1
C,17.1
C,18.0
B,11.4
A,12.6
A,5.7
A,6.6
A,9.299999999999999
D,5.2
G,6.4
G,1.8
G,7.6000000000000005
H,13.5
H,12.6
I,3.9
C,14.4
C,14.4
C,16.2
C,18.0
C,2.1
C,18.900000000000002
B,13.799999999999999
B,18.0
B,25.2
A,17.7
A,19.5
A,25.2
D,13.5
G,5.6000000000000005
G,6.0
G,6.4
G,18.0
H,11.700000000000001
H,2.8000000000000003
I,5.1
I,8.7
C,35.1
B,19.2
A,4.5
D,15.3
D,16.2
D,17.1
D,18.0
G,6.800000000000001
G,6.800000000000001
H,10.8
I,3.3
C,16.2
B,8.4
B,10.799999999999999
B,13.2
B,15.6
B,19.2
B,21.599999999999998
A,11.7
D,34.2
G,12.0
H,16.2
I,5.7
I,9.0
I,15.899999999999999
C,12.6
C,12.6
C,10.8
C,9.9
C,3.5999999999999996
C,9.9
C,9.9
C,0.8
C,7.2
C,5.4
C,4.5
C,4.5
C,4.5
C,4.5
C,5.4
C,5.4
C,5.4
C,5.4
C,5.4
C,5.4
C,6.3
C,6.3
C,6.3
C,6.3
C,7.2
C,7.2
C,8.1
C,7.2
C,9.9
C,9.9
C,11.700000000000001
C,4.5
C,14.4
C,15.3
C,17.1
B,10.2
A,5.3999999999999995
D,18.900000000000002
G,8.0
G,8.0
G,8.4
G,8.8
G,9.200000000000001
H,3.4000000000000004
H,17.6
I,7.199999999999999
I,12.0
C,12.6
C,12.6
B,6.6
A,3.5999999999999996
D,12.6
G,4.800000000000001
H,10.8
I,3.5999999999999996
C,12.6
B,8.4
B,16.2
B,12.0
B,15.0
B,17.4
A,9.299999999999999
A,9.9
A,11.4
D,40.5
G,18.400000000000002
H,25.2
I,2.9000000000000004
I,14.1
C,14.4
C,15.3
C,15.3
B,9.6
B,4.0
A,6.8999999999999995
A,7.199999999999999
D,27.0
G,9.200000000000001
H,18.0
I,3.0
I,3.5999999999999996
I,5.1
C,19.0
B,12.0
A,6.0
D,16.2
G,7.6000000000000005
G,11.600000000000001
H,2.2
H,10.8
I,3.0
C,10.8
B,6.6
B,7.0
B,11.4
B,13.799999999999999
B,15.0
B,5.4
B,18.599999999999998
A,11.1
D,50.4
G,6.4
H,9.9
I,2.6999999999999997
I,2.1
I,2.1
C,8.0
C,10.0
C,13.0
C,11.0
C,0.9
C,8.0
C,10.0
C,9.0
C,8.0
C,9.0
C,10.0
C,10.0
C,10.0
C,9.0
C,7.0
C,5.0
C,3.0
C,1.0
C,2.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,2.0
C,2.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,1.0
C,2.0
C,4.0
C,4.0
C,4.0
C,5.0
B,3.0
B,5.3999999999999995
A,3.5999999999999996
A,9.0
D,14.4
G,6.4
H,9.0
H,8.1
H,8.1
H,6.3
I,2.4
C,9.0
C,21.0
B,13.2
A,4.8
D,17.1
G,6.800000000000001
G,6.800000000000001
G,7.2
H,17.1
H,18.900000000000002
H,21.6
I,7.8
C,39.6
B,9.6
A,5.3999999999999995
D,18.900000000000002
G,7.6000000000000005
G,8.0
G,8.8
G,9.600000000000001
G,10.4
G,11.600000000000001
G,12.4
H,23.400000000000002
I,7.199999999999999
C,14.0
C,14.0
B,8.4
A,4.5
A,5.3999999999999995
D,19.8
G,8.0
G,7.6000000000000005
G,8.0
G,7.6000000000000005
H,14.4
H,11.700000000000001
H,12.6
H,6.800000000000001
H,16.2
I,5.3999999999999995
C,14.0
B,8.4
B,8.4
B,9.6
A,5.1
A,6.6
D,23.400000000000002
G,9.200000000000001
G,2.5
G,10.4
H,18.0
I,6.6
C,14.0
C,16.0
B,9.6
B,10.2
B,11.4
A,6.3
D,22.5
G,9.600000000000001
G,9.600000000000001
G,9.600000000000001
G,9.600000000000001
G,9.200000000000001
H,21.6
I,6.3
C,4.8
B,11.4
A,1.7000000000000002
D,20.7
G,9.600000000000001
G,10.4
H,10.5
H,11.1
I,3.9
I,3.5999999999999996
C,4.2
B,9.6
A,5.3999999999999995
D,22.5
G,10.8
H,3.9
H,4.2
H,4.2
H,4.2
H,4.2
H,4.2
H,4.2
H,8.4
I,10.5
I,4.8
I,4.8
C,4.5
C,5.1
C,6.3
B,12.5
A,9.299999999999999
A,9.6
A,10.2
A,11.7
A,11.7
A,11.7
D,59.4
G,6.0
G,6.0
G,6.0
H,4.8
I,4.8
I,5.3999999999999995
I,5.3999999999999995
I,5.7
I,6.0
C,7.5
C,9.6
C,22.8
B,25.8
A,18.3
D,13.5
D,15.3
D,16.2
D,18.0
G,7.6000000000000005
G,8.0
H,2.6999999999999997
I,3.0
C,4.2
C,6.3
C,7.5
C,10.5
C,12.6
B,42.6
B,64.2
A,4.8
D,17.1
G,6.4
G,6.0
G,6.800000000000001
G,6.800000000000001
G,7.2
G,7.2
G,7.6000000000000005
H,6.0
H,14.7
I,6.3
I,6.0
I,7.8
C,9.0
C,10.799999999999999
C,12.9
C,14.7
B,9.6
A,5.1
A,5.1
A,19.0
D,16.2
G,6.800000000000001
G,6.800000000000001
H,4.2
I,6.0
I,7.199999999999999
I,8.4
C,4.2
C,4.2
C,4.5
C,4.8
C,8.5
C,5.7
C,5.7
C,5.3999999999999995
C,6.0
C,6.0
C,6.6
C,6.8999999999999995
C,6.8999999999999995
C,2.6
C,7.8
C,7.8
C,7.8
C,7.8
C,8.1
C,8.1
C,8.4
C,16.8
C,8.7
C,8.7
C,9.0
B,19.8
A,10.799999999999999
D,16.8
G,19.6
H,15.6
H,15.6
I,25.8
C,4.2
C,4.5
C,15.0
B,9.0
A,4.8
A,4.2
A,3.5999999999999996
A,3.5999999999999996
A,3.9
D,9.9
G,3.6
H,2.6999999999999997
H,3.9
H,5.1
H,6.0
I,7.5
C,4.2
B,9.0
A,4.8
A,4.8
D,13.5
G,5.2
G,5.6000000000000005
H,2.1
H,2.4
H,2.6999999999999997
I,4.5
I,10.5
C,4.8
C,4.8
C,3.4000000000000004
C,5.1
C,5.3999999999999995
C,5.7
C,5.7
C,6.0
B,12.6
B,13.799999999999999
B,15.0
B,17.4
A,9.299999999999999
D,21.6
D,22.5
G,9.200000000000001
H,25.0
H,6.6
H,19.8
H,9.9
H,11.1
H,12.6
H,15.299999999999999
I,12.8
I,5.1
I,14.0
C,6.3
B,15.0
A,8.7
D,23.400000000000002
D,25.2
D,7.4
D,40.5
G,19.6
G,19.200000000000003
G,18.8
G,19.200000000000003
H,2.6999999999999997
I,2.6999999999999997
I,6.0
C,3.3
C,3.5999999999999996
C,3.9
C,3.9
C,3.5999999999999996
C,3.3
C,3.5999999999999996
C,3.3
C,3.5999999999999996
C,3.3
C,2.6999999999999997
C,2.4
C,2.1
C,1.2
C,0.8999999999999999
C,0.3
C,0.3
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.3
C,0.3
C,0.3
C,1.4
C,0.8999999999999999
C,0.8999999999999999
C,0.6
C,1.2
C,1.5
C,1.5
C,2.4
B,5.3999999999999995
B,8.4
A,5.1
D,26.1
G,6.0
H,3.5999999999999996
H,4.5
H,4.2
H,3.9
H,3.5999999999999996
I,3.9
C,4.8
C,5.1
C,6.3
C,7.199999999999999
C,7.199999999999999
C,9.299999999999999
B,25.2
A,17.4
D,13.5
D,13.5
G,6.0
H,4.5
I,4.5
C,6.0
C,24.0
B,21.599999999999998
A,4.8
D,17.1
G,6.800000000000001
G,6.800000000000001
H,3.0
H,3.3
H,6.6
H,3.5999999999999996
H,3.0
H,2.6999999999999997
H,3.0
H,3.3
H,3.9
I,5.1
I,8.4
C,14.1
C,17.099999999999998
C,21.599999999999998
B,9.6
B,13.2
A,6.8999999999999995
D,25.2
D,27.900000000000002
D,31.5
D,35.1
G,15.200000000000001
G,15.600000000000001
H,12.9
H,15.0
H,16.2
H,16.8
H,18.9
I,32.1
C,4.2
C,4.5
C,5.1
C,3.8000000000000003
B,12.6
A,6.8999999999999995
D,24.3
G,11.200000000000001
H,9.299999999999999
H,15.0
H,9.0
H,9.299999999999999
I,15.6
C,4.2
B,9.0
B,13.799999999999999
B,15.0
A,8.4
D,25.6
D,33.300000000000004
G,14.0
G,10.5
G,13.600000000000001
G,14.0
G,25.2
H,9.0
I,15.299999999999999
C,4.2
C,4.8
C,5.3999999999999995
C,6.0
C,6.6
B,15.0
A,8.1
D,27.900000000000002
D,31.5
D,34.2
G,15.200000000000001
G,15.200000000000001
G,14.8
G,14.4
G,14.4
G,14.4
H,12.9
H,0.0
H,14.399999999999999
I,23.4
C,3.5999999999999996
C,3.5999999999999996
C,3.5999999999999996
C,4.2
C,4.2
C,8.4
C,4.2
C,4.2
C,4.5
C,4.8
C,5.3999999999999995
C,6.3
C,6.8999999999999995
C,8.4
B,19.2
B,23.4
A,4.0
A,12.299999999999999
A,12.6
A,12.9
A,26.4
D,40.5
G,17.2
H,12.9
H,13.5
H,15.6
H,17.7
I,4.8
C,5.3999999999999995
C,6.3
C,7.199999999999999
B,16.8
B,19.8
A,11.4
D,45.9
G,5.7
H,3.0
I,3.3
I,3.9
I,5.1
C,6.0
C,5.7
C,6.3
C,22.0
B,13.2
A,7.8
D,30.6
G,4.0
H,3.0
H,9.9
I,3.5999999999999996
I,3.9
I,5.1
C,6.0
C,5.7
C,5.7
C,5.7
C,6.8999999999999995
C,10.5
C,6.3
C,17.6
C,7.199999999999999
C,9.200000000000001
C,9.600000000000001
C,6.6
C,7.199999999999999
C,8.1
C,9.0
B,16.400000000000002
B,45.6
A,32.1
D,14.4
D,4.4
G,10.0
G,10.4
G,11.200000000000001
H,8.7
H,9.299999999999999
I,10.799999999999999
C,14.399999999999999
C,15.0
C,15.6
C,15.899999999999999
C,15.899999999999999
C,16.8
C,17.4
C,18.0
C,18.3
B,58.199999999999996
A,4.8
D,15.3
G,6.0
G,6.4
G,7.2
H,3.0
H,3.3
H,3.0
H,3.0
I,4.2
I,9.6
C,6.6
C,19.2
B,9.6
A,5.3999999999999995
D,18.900000000000002
G,8.4
H,5.3999999999999995
I,8.7
C,7.0
C,7.5
C,7.5
B,9.6
B,10.799999999999999
B,19.0
A,5.7
D,19.8
G,8.4
H,5.1
I,7.8
C,7.0
C,7.5
C,8.0
C,8.5
C,9.0
C,10.5
C,10.0
C,10.5
C,11.5
C,12.0
C,13.0
C,0.0
C,14.0
C,14.5
B,19.2
A,10.2
D,36.0
G,0.0
G,17.6
H,15.899999999999999
H,18.3
H,54.0
I,20.099999999999998
C,7.0
C,7.5
C,8.5
C,9.0
C,9.0
C,10.0
C,10.0
C,5.7
C,2.0
C,10.0
C,10.0
C,10.0
C,4.2
C,11.0
C,11.5
C,12.0
C,13.5
C,14.5
C,14.5
C,14.0
C,8.4
C,9.0
C,9.0
C,9.299999999999999
C,10.2
C,9.9
C,9.6
C,9.9
C,9.9
B,20.4
B,22.8
B,0.0
A,17.099999999999998
D,41.4
G,16.0
H,15.3
I,5.3999999999999995
C,8.0
C,9.0
C,8.0
B,13.2
B,16.8
A,9.299999999999999
A,9.6
D,36.0
G,37.800000000000004
H,22.5
I,4.8
C,9.5
C,10.5
C,10.5
B,24.0
B,21.599999999999998
A,12.299999999999999
D,43.0
G,3.7
G,16.0
H,13.5
H,13.5
I,4.5
I,6.0
C,12.0
B,16.2
B,17.4
A,10.2
A,11.1
A,11.7
A,13.2
A,15.299999999999999
A,18.3
D,77.4
G,5.2
H,10.8
H,12.6
I,3.0
C,9.600000000000001
C,5.5
C,6.0
C,6.5
C,6.5
C,7.0
C,7.0
C,7.5
C,5.3999999999999995
C,8.5
C,3.8000000000000003
C,10.5
C,11.5
C,11.5
C,12.5
C,20.8
B,17.4
B,32.4
A,21.599999999999998
D,0.0
G,6.0
G,6.0
H,4.5
I,17.0
C,0.0
C,8.5
C,8.5
C,8.5
C,8.5
C,9.5
B,16.8
A,4.8
D,17.1
G,7.6000000000000005
G,6.0
H,6.0
H,7.199999999999999
I,9.299999999999999
I,11.4
I,15.899999999999999
I,18.9
C,53.5
B,9.6
B,10.799999999999999
B,12.6
A,6.8999999999999995
A,6.8999999999999995
A,6.8999999999999995
A,7.5
A,7.8
A,8.4
D,24.3
G,8.0
G,9.200000000000001
H,4.8
H,3.9
I,6.0
C,7.0
C,7.5
C,8.0
C,8.0
C,8.5
C,16.0
C,10.0
C,10.5
C,10.5
C,10.5
C,10.5
C,11.0
C,11.5
C,11.5
C,11.5
C,11.5
C,11.5
C,12.0
C,11.5
C,17.6
B,13.799999999999999
A,7.199999999999999
A,7.5
D,26.1
G,12.0
H,10.5
I,17.4
C,7.0
C,8.5
B,10.799999999999999
A,6.0
D,15.3
D,16.2
D,17.1
G,11.899999999999999
H,3.0
I,13.0
I,6.8999999999999995
I,9.9
I,12.9
C,7.0
B,9.0
B,10.799999999999999
B,12.0
A,6.3
A,6.6
D,23.400000000000002
D,30.6
G,13.200000000000001
G,15.200000000000001
G,12.6
H,12.0
I,15.6
C,8.0
C,9.0
C,10.5
C,10.5
C,11.0
C,10.5
C,11.5
C,11.5
C,11.5
C,11.5
C,12.0
C,11.5
C,11.0
B,15.0
A,18.9
A,21.7
D,31.5
D,14.8
G,15.200000000000001
H,11.1
I,4.5
I,5.1
I,6.0
C,0.0
C,0.0
C,0.0
B,0.0
B,21.599999999999998
A,12.299999999999999
D,40.5
G,18.8
H,4.5
H,3.5999999999999996
H,3.5999999999999996
H,3.5999999999999996
H,0.0
H,4.5
I,4.2
I,3.9
C,0.0
C,0.0
C,0.0
C,0.0
B,17.4
B,17.4
B,18.0
B,20.4
B,20.4
B,20.4
B,21.0
B,19.8
B,19.2
A,11.4
D,57.6
G,6.4
G,7.2
H,4.8
H,4.8
H,5.3999999999999995
H,6.6
H,7.5
H,10.4
H,8.4
I,9.9
C,32.0
C,0.0
B,46.199999999999996
A,32.4
D,14.4
G,6.800000000000001
H,2.4
H,2.1
I,2.6999999999999997
I,4.5
I,4.8
I,5.3999999999999995
I,7.199999999999999
I,11.1
C,0.0
C,0.0
B,80.39999999999999
A,4.8
A,7.6000000000000005
A,5.7
A,5.7
A,5.7
D,11.700000000000001
D,12.6
D,14.4
D,14.4
D,14.4
D,17.0
G,6.800000000000001
G,6.4
G,8.0
H,5.3999999999999995
H,6.6
I,8.7
C,0.0
C,0.0
B,9.0
B,11.4
A,6.0
D,18.900000000000002
G,8.4
G,16.099999999999998
G,9.600000000000001
G,9.600000000000001
G,9.600000000000001
G,9.600000000000001
G,10.0
H,8.7
H,8.4
I,14.399999999999999
C,2.8000000000000003
C,2.8000000000000003
C,3.2
C,16.0
C,3.4000000000000004
C,3.6
C,3.8000000000000003
C,4.0
C,4.0
C,4.0
C,4.2
C,4.4
C,4.6000000000000005
C,5.0
C,0.0
B,20.4
A,10.799999999999999
D,38.7
G,17.6
G,18.0
H,3.8000000000000003
I,18.3
C,2.8000000000000003
C,3.0
C,3.0
C,4.8
C,3.4000000000000004
C,3.6
C,9.5
C,4.2
C,4.4
C,0.0
C,0.0
B,18.0
A,5.800000000000001
A,8.4
A,8.4
D,21.0
G,8.8
G,8.4
H,4.5
H,6.6
H,7.8
I,13.2
C,0.0
B,9.0
B,12.6
A,6.0
A,6.0
D,14.399999999999999
G,10.8
H,17.0
I,15.299999999999999
I,20.099999999999998
C,0.0
C,0.0
C,0.0
C,0.0
B,12.6
A,2.4000000000000004
D,27.900000000000002
G,9.600000000000001
H,3.9
H,0.0
H,11.1
I,4.8
I,5.1
I,5.7
C,0.0
B,16.2
A,9.0
A,10.799999999999999
D,43.2
G,21.200000000000003
H,4.5
H,4.5
H,1.5
H,4.2
H,4.2
H,2.8000000000000003
H,4.2
I,4.8
C,3.6
C,4.4
B,19.599999999999998
A,8.1
A,8.1
A,8.1
A,8.1
A,8.1
A,8.7
D,45.0
G,5.6000000000000005
H,3.3
H,4.2
H,5.1
I,7.0
I,4.5
I,16.2
C,3.6
C,4.6000000000000005
C,7.0
C,9.600000000000001
C,10.600000000000001
B,45.0
A,30.599999999999998
D,14.4
D,17.1
D,16.2
D,16.2
D,16.2
D,17.1
G,7.2
G,8.0
H,5.7
I,6.8999999999999995
C,0.0
B,37.8
A,4.8
D,12.6
G,4.800000000000001
G,4.800000000000001
G,4.800000000000001
H,2.6999999999999997
I,3.5999999999999996
I,4.2
I,5.1
I,0.0
I,6.6
I,20.8
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,41.800000000000004
B,14.4
A,5.1
A,5.3999999999999995
A,5.7
D,19.8
D,0.0
D,27.900000000000002
G,10.8
G,12.0
H,9.6
H,9.9
H,9.9
H,9.9
H,10.2
I,17.099999999999998
I,16.2
I,18.0
C,9.799999999999999
B,9.0
B,10.2
A,5.7
D,19.8
G,8.8
G,10.0
G,11.200000000000001
H,10.2
H,11.4
H,11.4
H,4.3
H,12.6
H,14.7
H,13.5
I,20.099999999999998
C,4.2
C,4.5
C,5.3999999999999995
B,12.0
A,6.6
A,8.8
A,6.8999999999999995
A,7.5
D,26.1
G,11.600000000000001
G,12.0
G,12.4
G,12.8
H,7.8
I,13.5
C,4.2
C,4.2
C,0.0
C,4.5
B,9.6
B,12.0
A,0.0
A,8.1
D,27.900000000000002
G,10.4
H,8.1
I,11.7
C,4.8
C,5.3999999999999995
C,6.0
C,6.3
C,6.3
C,7.199999999999999
C,25.0
B,13.2
A,6.6
A,7.199999999999999
A,8.4
A,8.7
A,9.9
A,11.1
A,12.299999999999999
D,28.0
G,14.4
H,11.4
H,10.5
I,4.8
I,6.3
I,7.199999999999999
C,8.1
B,18.599999999999998
A,10.799999999999999
D,43.2
G,20.400000000000002
H,2.6
H,3.9
H,3.3
H,3.3
H,3.0
H,3.3
H,3.3
H,3.5999999999999996
I,3.9
C,4.8
C,5.3999999999999995
C,5.7
C,6.3
B,5.2
A,10.799999999999999
D,55.800000000000004
G,7.199999999999999
H,2.6999999999999997
H,2.4
H,2.4
I,2.6999999999999997
I,3.9
I,5.1
C,4.2
C,4.0
C,4.6000000000000005
C,4.6000000000000005
C,4.4
C,5.2
C,4.800000000000001
C,5.800000000000001
C,7.2
C,8.200000000000001
C,9.8
B,41.4
B,45.6
A,27.3
D,13.5
D,14.4
D,15.3
D,15.3
D,15.3
G,7.2
H,5.1
I,6.0
C,16.2
B,38.0
A,4.8
A,5.7
A,6.3
D,19.8
G,8.0
G,8.8
G,8.8
H,7.8
H,7.8
H,8.4
H,8.1
I,9.9
I,11.1
I,11.1
I,11.4
I,12.299999999999999
C,13.8
C,16.6
C,17.400000000000002
C,16.2
C,15.4
C,15.4
C,16.6
C,18.6
C,20.8
C,22.8
C,24.400000000000002
C,24.400000000000002
C,24.0
B,9.0
B,10.799999999999999
B,13.2
A,6.8999999999999995
D,10.8
G,13.200000000000001
H,10.2
H,10.2
I,15.299999999999999
C,2.8000000000000003
B,9.6
A,3.5999999999999996
A,4.2
D,11.700000000000001
D,12.6
D,18.900000000000002
G,8.4
G,11.0
G,2.5
G,12.0
H,10.799999999999999
H,10.799999999999999
H,11.4
H,11.1
I,15.899999999999999
C,2.8000000000000003
C,3.4000000000000004
C,3.8000000000000003
C,4.0
C,4.4
C,5.6000000000000005
C,6.0
C,6.4
C,7.2
B,10.799999999999999
B,21.599999999999998
A,10.799999999999999
A,11.1
A,7.6000000000000005
A,11.4
D,36.9
G,16.400000000000002
H,6.6
I,9.9
I,10.2
I,9.6
C,0.0
C,0.0
C,0.0
C,4.6000000000000005
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
B,30.0
A,16.2
D,56.7
G,45.5
H,64.8
I,23.099999999999998
C,0.0
C,15.200000000000001
C,0.0
C,0.0
B,19.8
A,10.799999999999999
A,11.1
D,41.4
D,44.1
G,19.6
H,15.299999999999999
I,12.6
C,0.0
B,7.199999999999999
A,3.5999999999999996
A,5.7
D,23.400000000000002
G,11.200000000000001
H,3.9
H,3.9
I,3.9
I,3.9
I,4.5
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
B,22.8
A,12.6
D,63.9
G,6.0
G,6.4
G,6.800000000000001
H,5.1
I,5.7
C,0.0
C,19.2
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
B,67.8
A,47.4
D,14.4
D,15.3
G,6.800000000000001
G,7.2
H,8.0
I,3.0
I,4.8
C,21.0
B,13.2
B,33.0
B,41.5
A,4.8
D,17.1
D,19.8
D,19.8
D,19.8
D,21.6
G,10.0
G,10.0
G,11.200000000000001
H,8.4
I,9.9
C,56.0
B,9.6
A,5.1
A,6.0
A,6.6
A,7.8
D,27.900000000000002
G,12.8
H,9.9
I,16.5
C,14.0
C,6.0
C,15.0
B,9.0
B,12.0
A,6.6
A,7.199999999999999
A,8.1
A,7.5
A,7.5
D,26.1
G,11.600000000000001
H,5.1
I,8.1
I,19.8
C,14.0
B,8.4
A,4.5
A,4.5
A,5.1
D,15.3
D,16.2
D,18.0
D,18.900000000000002
D,20.7
D,22.5
D,18.9
G,6.0
H,9.0
I,15.6
C,14.0
B,8.4
B,10.2
A,5.7
A,5.3999999999999995
A,5.3999999999999995
A,5.7
A,6.0
D,21.6
G,8.4
H,5.1
I,8.4
I,18.599999999999998
C,6.4
C,16.8
C,9.600000000000001
C,0.0
C,12.4
B,18.599999999999998
A,9.9
D,33.300000000000004
G,14.0
G,14.4
H,15.299999999999999
I,4.5
I,4.8
I,4.5
I,5.1
I,12.0
C,8.8
C,8.8
C,8.4
C,8.0
C,8.0
C,7.2
C,7.2
C,7.2
C,6.800000000000001
C,6.4
C,6.4
C,6.0
C,6.0
C,5.6000000000000005
C,5.6000000000000005
C,5.2
C,4.800000000000001
C,4.800000000000001
C,4.0
C,9.0
C,4.0
C,2.0
C,4.0
C,4.800000000000001
B,7.8
A,1.5
D,6.0
D,19.8
G,7.6000000000000005
G,10.8
G,15.600000000000001
G,28.400000000000002
H,4.5
I,5.1
C,8.0
B,9.600000000000001
A,9.299999999999999
D,26.0
G,6.4
H,4.5
H,4.8
I,4.8
I,17.0
C,6.800000000000001
C,8.4
C,9.200000000000001
C,5.0
C,11.600000000000001
C,15.200000000000001
B,41.0
A,12.0
D,14.4
G,15.3
H,2.6999999999999997
H,3.6
H,3.3
I,3.9
C,3.6
C,5.2
C,8.4
C,11.8
B,43.199999999999996
A,4.8
A,5.1
D,16.2
G,6.800000000000001
H,4.8
H,5.7
H,5.7
H,5.3999999999999995
I,7.199999999999999
I,7.5
I,7.8
C,9.0
C,14.200000000000001
B,9.6
A,15.3
A,6.3
A,7.5
D,26.1
D,27.0
G,10.0
H,8.4
H,21.6
I,9.9
I,11.4
I,13.799999999999999
C,2.8000000000000003
B,9.6
A,5.1
D,18.0
G,8.4
H,6.0
H,5.1
H,6.8999999999999995
H,8.7
H,8.4
H,9.299999999999999
I,14.399999999999999
I,15.6
C,2.8000000000000003
C,3.2
C,3.6
C,4.2
B,9.6
B,11.4
A,6.0
D,21.6
D,22.5
D,29.0
G,11.200000000000001
G,10.4
G,10.4
G,17.5
G,11.200000000000001
G,11.200000000000001
H,7.5
I,12.9
C,2.8000000000000003
C,1.5
C,3.2
C,3.6
C,4.2
C,4.4
C,4.6000000000000005
C,5.2
C,5.4
C,5.6000000000000005
C,6.0
C,6.0
C,6.0
B,19.2
B,20.4
A,0.0
D,40.5
G,18.0
H,9.6
H,9.9
I,16.8
I,52.5
C,3.2
B,11.4
A,6.3
D,15.3
G,5.6000000000000005
G,5.6000000000000005
G,6.4
H,6.0
H,6.8999999999999995
H,6.6
I,4.8
C,3.8000000000000003
C,4.0
C,4.2
C,4.6000000000000005
C,5.2
C,5.2
C,5.4
C,5.6000000000000005
C,5.6000000000000005
C,5.800000000000001
C,6.4
C,7.0
C,7.0
C,7.6000000000000005
C,36.0
B,23.4
A,13.2
D,48.6
G,22.8
H,9.9
H,9.9
H,10.8
H,10.8
I,3.5999999999999996
I,3.9
C,3.0
C,3.4000000000000004
C,3.4000000000000004
C,3.6
C,3.6
