crossroad,amount
B,9.200000000000001
A,13.0
D,12.8
G,8.200000000000001
G,39.6
H,6.5
I,10.8
C,6.5
C,8.0
B,7.2
A,11.5
A,18.0
D,5.4
D,8.5
G,14.4
H,6.0
H,6.0
I,9.0
I,16.2
C,1.8
C,18.900000000000002
B,6.800000000000001
B,9.200000000000001
B,9.600000000000001
B,12.0
B,12.0
A,24.0
D,1.6
D,1.8
G,18.900000000000002
H,0.0
H,10.5
I,19.8
C,4.6000000000000005
C,13.0
C,14.5
B,17.6
B,0.0
B,23.200000000000003
A,8.0
D,1.8
D,2.0
D,2.4000000000000004
D,2.6
G,9.6
G,29.7
H,8.5
H,12.0
H,12.0
H,15.0
I,27.0
C,17.0
C,22.5
B,14.4
A,8.5
D,1.9000000000000001
G,21.6
G,22.5
G,18.599999999999998
G,32.4
H,14.5
I,17.1
C,7.0
C,7.5
C,8.0
C,8.5
C,8.5
C,9.0
C,9.0
C,9.0
C,9.5
B,7.2
B,6.800000000000001
A,8.0
D,1.8
D,2.1
G,24.3
H,13.5
I,33.0
C,7.0
B,5.6000000000000005
B,8.0
B,6.800000000000001
B,8.0
B,9.200000000000001
A,13.0
D,2.9000000000000004
G,28.8
G,30.0
H,6.5
H,5.0
H,7.5
H,6.0
I,3.8000000000000003
I,26.1
C,7.0
B,6.0
B,6.800000000000001
B,7.6000000000000005
A,11.0
D,2.2
D,2.4000000000000004
D,2.5
D,2.8000000000000003
D,2.8000000000000003
D,3.0
G,35.1
H,20.5
I,25.2
C,8.0
C,8.5
B,7.2
B,19.8
A,10.5
A,11.5
A,12.0
A,13.5
A,15.0
D,3.5
D,4.0
G,52.2
H,15.0
H,14.0
I,13.5
C,6.0
C,8.0
C,8.5
C,0.0
C,10.2
C,5.3999999999999995
C,9.5
C,10.5
C,11.0
C,11.5
C,11.5
C,11.5
C,11.5
C,10.5
C,10.0
C,11.0
C,9.0
C,8.0
C,7.0
C,6.5
C,5.5
C,5.5
C,5.5
C,5.0
C,4.0
C,2.4
C,3.5
C,3.5
C,1.7999999999999998
C,3.5
C,3.5
C,4.0
C,4.5
C,4.5
C,5.5
C,6.0
C,8.0
C,8.5
C,9.0
C,10.0
C,10.5
B,9.200000000000001
A,14.0
A,13.5
D,3.0
G,43.2
H,5.5
I,9.0
I,8.8
C,6.0
B,5.6000000000000005
B,11.200000000000001
B,7.6000000000000005
B,17.6
A,29.0
A,44.800000000000004
D,6.6000000000000005
G,10.8
H,5.0
H,5.5
H,5.5
H,6.0
H,7.0
I,14.4
C,8.0
C,8.0
C,7.5
C,7.0
C,7.5
C,7.5
C,9.0
C,6.5
C,5.0
C,4.5
C,4.0
C,2.0
C,1.5
C,0.5
C,0.5
C,0.5
C,0.5
C,1.5
C,0.5
C,2.0
C,1.5
C,1.5
C,2.5
B,1.6
A,3.5
A,17.5
D,1.6
G,14.4
H,5.0
H,5.5
H,6.0
H,7.0
I,14.4
C,8.5
B,10.0
A,1.6
D,1.9000000000000001
D,2.0
D,2.0
D,1.9000000000000001
D,2.2
D,2.2
D,2.3000000000000003
D,2.4000000000000004
D,2.6
D,2.6
G,29.0
H,9.5
H,13.5
I,29.7
C,18.5
B,6.4
A,9.0
D,2.0
G,17.1
H,6.0
I,15.3
I,39.6
C,7.0
B,6.0
B,6.800000000000001
A,8.5
A,0.0
D,3.3000000000000003
D,3.7
D,4.0
D,4.1000000000000005
D,4.4
D,4.800000000000001
D,35.699999999999996
D,5.800000000000001
D,7.2
D,7.4
D,7.6000000000000005
G,84.60000000000001
H,47.0
I,127.8
C,7.0
B,5.2
B,5.2
A,13.0
D,1.4000000000000001
G,10.8
G,10.8
H,6.0
H,7.0
H,8.0
H,8.5
H,9.0
I,25.2
C,7.0
B,6.0
A,0.0
D,2.1
G,12.6
H,4.5
H,4.5
H,4.8
I,9.0
C,8.0
B,7.2
A,10.5
D,2.4000000000000004
G,17.1
H,7.0
I,9.0
C,5.0
B,4.0
B,5.6000000000000005
A,7.5
A,7.5
D,9.5
G,12.6
H,4.5
H,3.5
I,7.2
I,9.9
C,6.0
C,12.0
B,11.200000000000001
A,18.5
D,5.5
G,13.5
G,13.5
H,5.0
H,6.0
I,11.700000000000001
I,15.3
C,9.0
C,10.0
C,13.5
C,15.5
B,14.0
A,24.0
D,1.6
D,2.0
D,2.3000000000000003
D,2.6
D,2.7
G,28.8
G,29.7
G,29.7
G,29.7
G,26.400000000000002
H,11.5
I,16.2
C,9.5
C,11.5
C,13.5
C,12.0
C,11.5
C,11.5
B,10.8
B,22.0
A,8.0
D,1.8
G,14.4
G,13.5
H,5.0
H,5.0
H,6.5
H,7.5
I,13.5
I,26.1
C,16.0
B,6.4
A,12.6
D,2.0
G,14.4
H,8.8
H,6.0
I,15.3
C,7.0
B,5.6000000000000005
B,6.800000000000001
B,7.6000000000000005
A,10.5
A,11.5
D,2.6
D,3.1
D,24.5
G,34.2
H,11.0
H,11.0
H,10.5
H,9.5
H,10.5
H,8.5
H,9.0
H,8.0
H,6.0
H,6.5
H,5.5
I,13.5
C,7.0
B,2.8000000000000003
B,6.800000000000001
B,8.0
A,9.200000000000001
D,2.6
D,2.8000000000000003
G,30.6
H,16.0
I,32.4
C,7.0
B,5.6000000000000005
B,6.800000000000001
A,8.5
D,2.0
G,23.400000000000002
H,11.5
H,11.5
I,25.2
I,41.4
C,4.8
C,9.5
B,8.4
A,12.0
D,2.8000000000000003
G,33.300000000000004
H,10.0
H,12.5
H,18.5
I,4.8
C,9.5
B,13.600000000000001
B,8.8
B,10.0
B,10.0
A,27.900000000000002
D,3.2
D,4.2
G,71.10000000000001
H,7.0
H,6.5
I,8.1
C,5.0
C,6.5
C,7.0
C,7.5
C,0.0
C,10.0
C,10.0
C,12.0
B,14.4
A,23.0
D,7.0
G,13.5
G,14.4
H,7.0
I,8.1
C,4.5
C,5.3999999999999995
C,3.5
C,3.0
C,2.0
C,2.5
C,1.0
C,1.5
C,3.0
C,4.0
C,4.5
C,5.5
C,5.0
C,3.5
C,5.5
C,4.0
C,3.5
C,1.7999999999999998
C,3.0
C,2.5
C,2.0
C,1.0
C,1.0
C,0.5
C,0.0
C,0.5
C,0.5
C,0.0
C,0.0
C,0.0
C,0.0
C,1.0
C,2.0
C,2.0
C,1.5
B,1.6
B,11.2
B,10.4
A,21.0
D,1.6
D,1.9000000000000001
D,2.1
D,2.1
D,11.5
G,18.900000000000002
G,18.900000000000002
H,8.0
H,4.8
I,16.2
C,9.0
B,16.8
A,8.0
D,1.8
D,2.0
D,2.2
G,18.0
G,18.0
H,6.5
H,9.0
I,20.7
C,13.0
B,6.4
A,1.8
A,10.5
D,2.4000000000000004
G,22.400000000000002
H,10.0
H,9.0
I,20.7
C,7.0
C,7.0
B,5.6000000000000005
B,6.800000000000001
B,7.2
B,8.4
A,11.5
D,2.6
G,30.6
H,18.0
H,24.5
I,66.60000000000001
C,7.0
C,8.5
C,12.0
C,12.5
C,13.5
C,13.5
C,14.5
C,17.0
C,17.5
C,17.5
C,19.0
C,20.0
C,21.0
C,4.3
C,22.5
C,23.0
C,9.4
C,24.0
B,21.200000000000003
A,29.5
D,6.6000000000000005
G,77.4
H,38.5
I,51.300000000000004
C,7.0
C,7.0
C,7.0
C,7.0
B,4.800000000000001
B,5.2
A,7.5
A,8.0
D,1.5
D,1.8
D,2.1
D,2.2
G,15.3
H,4.5
H,5.5
H,8.5
H,11.5
H,13.0
H,17.5
I,47.7
C,16.0
B,6.4
B,8.0
B,10.8
A,15.5
D,3.4000000000000004
G,45.0
H,6.0
H,11.5
H,15.0
I,14.4
C,8.5
B,0.0
A,12.5
A,14.5
D,3.2
D,3.5
G,60.300000000000004
H,7.5
H,7.5
H,7.0
H,6.5
H,7.0
I,14.4
C,8.0
C,9.0
B,8.4
A,13.5
D,3.9000000000000004
D,27.5
G,12.6
H,6.0
I,4.5
C,2.5
C,3.5
C,9.0
C,11.700000000000001
C,16.2
B,7.2
B,10.0
A,19.0
A,11.7
A,22.5
D,1.6
G,17.0
H,8.5
I,5.3999999999999995
I,18.0
C,19.8
B,9.600000000000001
A,8.0
A,8.0
A,8.5
D,1.9000000000000001
G,17.1
G,16.2
G,15.3
G,15.3
H,3.0
I,8.1
I,12.6
C,13.5
B,6.4
A,8.5
D,1.7000000000000002
D,1.9000000000000001
G,16.2
H,6.5
H,7.5
H,8.5
I,16.2
C,12.6
B,5.6000000000000005
A,8.0
A,9.0
A,9.5
A,10.0
D,2.3000000000000003
D,2.5
D,3.4000000000000004
G,36.0
H,16.0
H,15.5
I,37.800000000000004
C,12.6
B,5.6000000000000005
A,7.5
A,8.0
D,1.8
D,2.5
D,2.7
D,5.800000000000001
G,11.1
H,18.0
I,9.9
I,15.3
C,12.6
B,5.6000000000000005
B,6.0
B,6.4
B,6.800000000000001
A,9.0
D,2.1
D,22.5
G,22.5
H,13.5
H,23.0
I,46.800000000000004
C,14.4
C,15.3
C,15.3
C,17.1
B,7.6000000000000005
A,11.0
D,2.6
G,16.8
H,11.0
H,14.0
H,24.0
I,13.5
C,13.5
C,17.1
B,7.2
B,6.0
B,8.0
B,6.800000000000001
B,6.0
B,6.0
B,6.4
A,10.0
D,2.4000000000000004
D,3.0
D,3.3000000000000003
D,3.7
D,4.1000000000000005
D,4.5
D,37.099999999999994
G,61.2
H,7.5
H,7.5
I,10.8
I,10.8
C,10.8
C,11.700000000000001
C,11.700000000000001
C,11.700000000000001
C,12.6
B,5.2
B,7.2
A,0.0
A,14.5
A,16.5
D,5.0
D,6.800000000000001
D,8.0
D,9.200000000000001
G,13.5
G,13.5
H,6.5
I,10.8
C,10.8
B,5.2
B,8.0
A,16.5
D,1.6
G,15.3
H,8.0
I,16.2
C,16.2
B,15.3
A,8.0
A,9.5
D,2.1
G,15.3
G,15.3
H,4.0
I,7.2
I,11.700000000000001
C,13.5
C,14.4
C,16.2
C,27.0
B,6.4
A,8.5
D,1.9000000000000001
D,2.3000000000000003
G,24.3
H,13.0
H,22.5
I,45.9
C,8.1
C,9.0
C,9.0
C,9.0
C,9.9
C,10.8
C,12.6
C,14.4
B,5.6000000000000005
A,6.0
D,1.2000000000000002
G,12.6
H,4.0
I,8.1
I,24.3
C,12.6
C,12.6
C,12.6
C,12.6
C,13.5
B,7.5
B,3.6
B,16.0
A,10.5
D,2.4000000000000004
G,27.900000000000002
G,23.099999999999998
G,32.4
H,18.0
I,31.5
C,7.2
B,2.4000000000000004
B,3.6
A,4.0
A,5.0
D,1.1
G,9.9
H,5.0
H,8.5
I,21.6
C,14.4
C,16.2
B,7.2
B,8.0
B,8.8
A,13.0
A,13.0
A,13.5
D,3.1
D,3.4000000000000004
D,4.0
G,40.5
H,15.5
H,12.0
I,14.4
C,13.5
C,14.4
C,14.4
B,6.800000000000001
B,9.600000000000001
A,14.5
D,3.4000000000000004
D,4.7
G,59.4
H,3.5
H,3.5
I,7.2
C,3.6
C,8.1
C,11.700000000000001
B,5.2
A,8.5
D,1.7000000000000002
D,2.4000000000000004
G,10.5
H,7.0
I,12.6
C,13.5
B,6.4
B,7.6000000000000005
B,9.600000000000001
B,14.0
B,16.8
B,22.0
B,26.8
A,54.0
D,1.6
G,17.1
H,8.0
I,13.5
I,15.3
C,16.2
C,17.1
C,19.8
C,22.5
C,24.3
C,28.8
C,27.900000000000002
C,27.0
B,13.200000000000001
A,8.0
D,1.8
G,18.0
H,9.0
H,9.0
H,8.5
I,7.2
I,11.700000000000001
C,13.5
C,21.6
C,33.300000000000004
B,6.4
A,9.0
D,1.9000000000000001
D,2.0
D,2.2
D,16.799999999999997
G,23.400000000000002
H,13.0
H,16.5
H,19.0
H,21.0
I,52.2
C,12.6
C,13.5
C,15.3
C,15.3
C,16.2
C,16.2
C,16.2
C,16.2
C,17.1
B,7.6000000000000005
B,8.8
A,12.5
D,2.8000000000000003
D,2.8000000000000003
G,28.8
H,7.0
I,15.3
C,2.8000000000000003
C,13.5
B,6.4
A,8.5
D,2.0
G,23.400000000000002
H,10.5
H,11.0
I,27.0
C,12.6
C,13.5
C,15.3
C,10.799999999999999
C,17.1
B,7.6000000000000005
A,10.5
A,12.0
D,2.7
G,24.3
H,5.7
I,24.3
C,14.4
C,17.1
C,21.6
B,10.0
B,14.4
A,21.0
D,4.9
G,53.1
H,22.5
I,9.0
C,1.8
C,2.7
C,2.4000000000000004
C,3.6
B,1.6
A,1.5
D,0.30000000000000004
D,1.0
D,1.3
D,1.6
D,1.8
D,1.9000000000000001
D,2.2
D,2.5
D,2.8000000000000003
D,3.3000000000000003
D,3.7
D,4.6000000000000005
D,5.2
G,81.0
H,7.5
I,2.6
I,13.5
I,7.5
I,12.6
C,13.5
B,6.0
B,8.8
B,13.200000000000001
B,16.0
A,15.6
A,30.0
D,8.8
G,11.700000000000001
H,4.5
H,4.5
H,4.5
H,4.5
I,9.0
C,9.9
C,14.4
B,6.800000000000001
A,12.5
D,1.6
D,1.8
D,1.9000000000000001
D,2.2
G,20.7
G,22.5
H,7.0
I,9.0
C,9.9
B,4.800000000000001
B,11.200000000000001
A,8.0
D,1.8
D,1.8
D,1.9000000000000001
D,1.9000000000000001
D,2.0
D,2.1
D,2.3000000000000003
D,2.5
G,19.8
H,6.0
H,7.5
I,15.3
C,16.2
C,30.6
B,6.4
A,9.0
D,10.799999999999999
G,18.0
H,10.5
I,25.2
C,12.6
B,0.0
B,6.800000000000001
A,10.0
D,2.2
D,2.5
G,24.3
H,11.5
H,12.5
H,3.0
H,16.5
I,38.7
C,12.6
C,16.2
C,15.3
B,6.800000000000001
B,7.6000000000000005
A,10.5
A,10.5
A,11.0
A,11.5
D,2.4000000000000004
D,2.7
D,2.9000000000000004
D,3.0
G,32.4
H,9.5
I,18.900000000000002
C,12.6
B,5.6000000000000005
A,7.0
A,8.0
D,1.8
D,1.9000000000000001
G,19.8
H,10.5
I,26.1
C,11.700000000000001
B,4.0
B,4.800000000000001
B,5.6000000000000005
B,8.0
A,8.5
D,1.8
D,2.0
D,2.2
G,24.3
H,7.5
H,15.0
H,22.0
I,14.4
C,15.3
C,19.8
C,25.2
C,15.5
C,17.0
C,20.0
C,27.0
B,24.400000000000002
A,36.5
D,9.1
G,141.3
H,7.5
H,8.5
H,9.5
H,9.5
H,9.5
H,10.0
H,10.5
H,11.0
I,21.6
C,22.5
B,10.4
A,15.5
D,4.6000000000000005
G,11.700000000000001
G,11.700000000000001
G,10.8
H,4.5
H,4.5
H,5.0
H,5.0
H,5.5
I,10.8
I,13.5
I,17.1
I,21.6
C,12.5
B,12.4
A,23.5
D,1.6
G,11.700000000000001
G,11.700000000000001
H,2.5
I,4.5
C,2.5
B,2.8000000000000003
A,7.5
A,8.0
A,7.5
D,1.7000000000000002
D,1.9000000000000001
D,2.2
D,2.4000000000000004
G,24.3
G,0.0
H,19.0
H,19.5
I,39.6
C,24.0
B,6.4
A,8.5
A,10.0
D,2.2
G,18.900000000000002
G,20.7
H,9.5
H,9.0
H,10.5
H,11.0
I,30.6
C,7.0
B,6.0
A,5.1
A,10.5
D,2.3000000000000003
D,2.9000000000000004
G,30.6
H,14.0
H,16.0
I,36.0
C,7.0
B,5.2
B,5.2
B,8.5
B,8.8
A,12.0
D,2.7
D,3.3000000000000003
G,32.4
H,17.0
H,11.7
H,20.5
I,54.9
C,7.0
C,7.5
C,7.5
B,6.0
B,7.2
A,10.5
A,11.0
D,2.5
G,29.7
H,9.0
I,24.3
I,9.0
I,20.7
I,30.6
C,8.0
C,8.5
C,9.0
C,9.0
B,8.0
A,11.0
A,11.0
A,11.5
D,2.5
D,2.9000000000000004
D,3.3000000000000003
D,3.1
D,3.6
D,4.1000000000000005
D,4.2
D,4.4
D,4.4
D,46.0
G,36.9
H,23.0
I,14.4
C,7.0
C,8.0
C,9.0
B,8.0
A,2.4000000000000004
A,11.5
A,14.0
D,3.4000000000000004
D,3.6
D,4.1000000000000005
G,32.0
H,6.0
H,6.0
H,6.0
H,6.0
H,4.800000000000001
H,6.5
I,12.6
C,7.0
C,9.0
B,8.8
A,14.0
D,4.3
D,5.2
D,6.7
G,13.5
G,1.5
G,14.4
G,13.5
H,5.5
I,8.1
C,2.0
C,1.5
C,3.5
C,7.0
C,11.0
B,9.600000000000001
A,19.5
D,1.6
D,2.5
G,24.3
H,9.5
H,8.5
H,8.0
I,16.2
I,20.7
C,22.5
B,9.600000000000001
A,7.5
D,1.5
D,1.5
D,1.4000000000000001
D,1.4000000000000001
G,13.5
H,6.5
I,7.2
C,8.1
C,22.5
B,6.4
A,9.0
A,9.5
A,11.0
D,15.0
D,2.9000000000000004
G,25.2
G,26.1
H,12.0
H,13.0
I,17.1
C,9.0
B,3.6
B,4.800000000000001
B,7.2
A,10.0
D,2.2
D,2.6
G,29.7
H,13.0
I,7.800000000000001
C,1.4000000000000001
C,14.4
B,6.4
B,7.6000000000000005
B,8.8
A,12.5
D,2.8000000000000003
G,27.0
H,11.5
I,16.2
C,12.6
B,4.800000000000001
B,4.800000000000001
B,7.199999999999999
B,5.6000000000000005
A,7.5
A,12.6
D,2.2
D,2.1
D,2.5
D,2.3000000000000003
D,2.5
D,2.4000000000000004
D,2.3000000000000003
G,22.5
G,28.0
H,9.0
H,9.0
I,24.3
C,14.4
B,5.6000000000000005
B,7.6000000000000005
A,11.0
D,2.4000000000000004
D,2.6
D,2.9000000000000004
D,3.1
G,32.4
H,9.5
I,12.6
C,12.6
B,12.6
B,6.800000000000001
B,8.4
A,13.0
D,3.2
D,3.7
D,12.6
G,64.8
H,7.0
I,12.6
C,10.8
C,9.0
C,9.0
C,9.9
C,10.8
C,12.6
C,13.5
C,15.3
C,18.0
C,18.900000000000002
C,20.7
B,7.2
B,8.4
B,9.200000000000001
B,10.0
B,10.8
A,7.0
D,56.7
G,13.5
G,15.0
H,5.5
H,5.5
H,5.5
H,5.5
I,10.8
C,11.700000000000001
C,14.4
B,5.2
A,10.0
D,1.6
G,12.6
H,7.0
H,7.5
H,10.0
H,11.5
H,13.0
I,27.0
C,28.8
B,14.4
A,7.5
D,1.7000000000000002
G,13.5
H,6.5
H,7.5
H,8.0
H,8.5
H,9.0
H,9.5
H,20.0
I,18.900000000000002
C,20.7
B,6.4
B,8.0
A,0.0
D,2.3000000000000003
G,21.6
H,7.0
H,9.0
I,1.8
I,33.300000000000004
C,12.6
B,5.2
B,6.4
A,8.0
D,1.7000000000000002
D,2.1
D,2.8000000000000003
G,27.0
H,18.0
H,11.5
H,14.0
H,15.0
H,16.5
H,16.5
I,45.0
C,12.6
B,5.2
B,6.4
A,9.0
D,2.0
D,2.1
D,2.3000000000000003
G,16.2
H,7.5
I,20.0
C,11.700000000000001
B,4.4
B,5.2
A,7.5
A,9.5
D,2.2
D,2.8000000000000003
G,32.4
H,9.0
H,16.2
I,13.299999999999999
C,14.4
B,6.800000000000001
A,9.0
D,2.1
D,2.3000000000000003
G,17.1
H,4.5
I,14.4
I,18.900000000000002
I,21.6
I,20.8
C,24.3
B,10.8
A,14.5
D,3.6
D,4.5
G,57.6
H,6.0
H,5.5
I,8.1
I,8.1
C,8.1
B,3.6
A,5.5
A,8.0
D,2.4000000000000004
D,19.2
G,14.4
H,7.0
H,7.0
H,7.5
H,7.0
H,7.5
H,7.5
H,4.5
I,16.2
C,15.3
B,6.4
B,8.4
B,10.0
A,20.0
D,16.0
D,1.6
D,1.7000000000000002
G,16.2
H,3.0
H,4.0
I,9.0
C,9.9
B,4.800000000000001
A,8.0
D,1.8
D,19.0
G,17.1
G,14.4
G,16.2
G,16.2
G,16.2
G,15.3
H,5.5
I,11.700000000000001
C,13.5
B,6.0
B,6.800000000000001
A,9.5
D,2.2
D,3.1
G,36.9
H,21.0
I,36.0
C,6.5
B,4.800000000000001
B,5.2
A,6.5
A,7.5
D,1.3
D,1.3
D,1.4000000000000001
D,1.6
G,9.9
H,5.0
H,7.5
H,10.0
H,11.0
I,29.7
C,12.6
B,5.6000000000000005
B,7.6000000000000005
A,10.5
A,0.0
A,14.0
D,3.2
G,30.6
H,8.5
I,21.6
C,12.6
C,15.3
B,6.800000000000001
A,9.5
A,9.5
A,8.5
D,1.9000000000000001
D,2.5
G,29.7
H,14.0
H,15.5
H,14.5
I,0.0
C,13.5
B,6.0
B,6.4
B,10.2
A,9.0
D,2.1
D,2.4000000000000004
D,2.4000000000000004
D,2.6
D,2.9000000000000004
G,24.3
H,9.0
I,13.5
C,13.5
B,6.0
A,9.5
D,2.3000000000000003
D,2.9000000000000004
D,3.2
G,54.9
H,6.5
I,10.8
C,7.2
C,7.2
C,8.1
C,8.1
C,3.0
C,9.0
C,10.8
C,11.700000000000001
C,11.700000000000001
C,11.700000000000001
C,12.6
B,4.4
A,7.0
D,2.2
D,3.8000000000000003
G,10.8
H,4.5
I,8.1
C,3.5
C,9.9
C,10.2
B,7.2
B,9.600000000000001
A,18.0
D,1.6
D,1.6
D,1.9000000000000001
D,2.0
D,2.2
D,2.6
G,27.0
H,13.5
I,28.8
C,29.7
B,14.8
A,6.0
D,1.3
D,1.5
D,1.7000000000000002
D,2.4000000000000004
D,3.0
G,19.599999999999998
H,4.4
I,22.5
C,19.8
C,23.400000000000002
C,27.900000000000002
B,4.800000000000001
B,4.800000000000001
B,5.2
B,5.2
B,5.2
B,6.800000000000001
B,7.6000000000000005
A,10.5
D,2.3000000000000003
D,2.4000000000000004
D,2.5
G,29.7
H,15.5
H,19.5
H,20.0
H,0.0
H,24.0
I,64.8
C,12.6
B,4.800000000000001
B,6.4
A,8.5
D,2.0
G,4.6000000000000005
G,21.6
H,4.0
H,8.0
I,7.199999999999999
I,29.7
C,12.6
C,12.6
B,9.0
A,8.0
A,8.5
A,9.5
A,11.0
D,2.5
G,29.7
H,11.5
H,13.0
H,16.5
I,44.1
C,12.6
B,5.6000000000000005
A,8.0
D,1.8
D,1.8
D,2.0
G,16.2
G,15.3
H,8.0
H,6.0
H,2.5
H,1.5
I,3.6
C,14.4
B,6.800000000000001
A,9.5
D,2.2
D,2.7
G,7.2
G,6.3
H,3.5
I,9.9
I,10.8
C,6.0
C,8.0
C,2.0
B,9.600000000000001
B,11.600000000000001
A,17.0
